NAME,STAR,PER,MASS,SEP,R,PLANETDISCMETH,MSTAR,RSTAR,TEFF,DATE,DENSITY,LUMINOSITY,MISSION
HD 179949 b,HD 179949,3.092514,0.902075,0.0439208,N/A,RV,1.181,1.22645,6168.3,2001,N/A,1.950970330356279,HD
HD 2952 b,HD 2952,311.6,1.62021,1.22755,N/A,RV,2.54,11.4311,4844,2013,N/A,64.4587092010994,HD
Kepler-169 e,Kepler-169,13.767102,0.0165098,0.112418,0.196271,Transit,N/A,0.763,4997,2014,2.1836128297241166,0.3252186870776556,Kepler
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,N/A,0.157,2.4,N/A,Microlensing,0.38,N/A,N/A,2011,N/A,N/A,MOA
HIP 14810 c,HIP 14810,147.76916,1.27518,0.545404,N/A,RV,0.99,1.31998,5485,2007,N/A,1.4129612383655705,HIP
Kepler-358 c,Kepler-358,83.488369,0.0244074,0.373844,0.25426,Transit,N/A,0.954,5908,2014,1.4848740632636934,0.9934538896802302,Kepler
HD 28678 b,HD 28678,387.1,1.8997,1.31659,N/A,RV,2.03,6.33673,5052,2011,N/A,23.435422723127868,HD
WASP-56 b,WASP-56,4.617101,0.605385,0.056145,1.092,Transit,1.107,1.112,5600,2013,0.4649068782362058,1.0895588711374822,WASP
Kepler-18 c,Kepler-18,7.64159,0.0544,0.0752115,0.489785,Transit,0.972,1.108,5383,2011,0.4630039425442736,0.9235620064574072,Kepler
Kepler-215 e,Kepler-215,68.16101,0.0129124,0.326561,0.156125,Transit,N/A,1.027,5739,2014,3.3930624086204553,1.0251202314877514,Kepler
HATS-6 b,HATS-6,3.3252725,0.319,0.0362414,0.998,Transit,0.574,0.57,3724,2015,0.32092332997320605,0.05598573950785202,HAT
Kepler-230 c,Kepler-230,91.773242,0.0151,0.398184,0.181997,Transit,N/A,0.817,5588,2014,2.504877491822524,0.5831210528642581,Kepler
Kepler-388 b,Kepler-388,3.173315,0.00137963,0.0422619,0.0722634,Transit,N/A,0.586,4498,2014,3.6560294574174046,0.1259395261624551,Kepler
Kepler-107 e,Kepler-107,14.749049,0.0360464,0.117702,0.307788,Transit,N/A,1.411,5851,2014,1.2362578934187096,2.090563860476771,Kepler
CoRoT-8 b,CoRoT-8,6.21229,0.216078,0.0633825,0.57,Transit,0.88,0.77,5080,2010,1.1667779552099984,0.35377351611599456,CoRoT
Kepler-401 b,Kepler-401,14.383035,0.0126401,0.115746,0.152556,Transit,N/A,1.333,6117,2014,3.5601218405262443,2.2289649500467723,Kepler
Kepler-291 c,Kepler-291,5.700786,0.0138423,0.0624544,0.167722,Transit,N/A,1.016,6002,2014,2.933866785818428,1.2002187270324272,Kepler
CoRoT-20 b,CoRoT-20,9.24285,4.24,0.0901485,0.84,Transit,1.14,1.02,5880,2012,7.153691856745978,1.114291111810029,CoRoT
Kepler-292 e,Kepler-292,11.97901,0.0218083,0.10246,0.238201,Transit,N/A,0.826,5299,2014,1.6135904035606112,0.4819753098824862,Kepler
HD 96167 b,HD 96167,498.9,0.68457,1.34724,N/A,RV,1.31,1.98284,5770,2009,N/A,3.9045196599534537,HD
HD 43197 b,HD 43197,327.8,0.596868,0.918027,N/A,RV,0.96,1.19673,5508,2010,N/A,1.1810195894353037,HD
HD 37605 c,HD 37605,2720,3.36552,3.81754,N/A,RV,1,0.916831,5448,2012,N/A,0.663461907080507,HD
Kepler-81 b,Kepler-81,5.955,0.0187628,0.0554099,0.216,Transit,0.64,0.59,4500,2012,1.8618240094673433,0.12789191693242508,Kepler
HD 183263 b,HD 183263,626.516,3.57445,1.49006,N/A,RV,1.121,1.11717,5936.41,2005,N/A,1.388746892482463,HD
Kepler-347 c,Kepler-347,27.320871,0.0129124,0.177529,0.156125,Transit,N/A,1.005,6088,2014,3.3930624086204553,1.2431390734475574,Kepler
Kepler-32 c,Kepler-32,8.7522,0.0147699,0.0676835,0.1784,Transit,0.54,0.53,3793,2011,2.601328718162441,0.052092131540689604,Kepler
Kepler-23 b,Kepler-23,7.10664,0.0139795,0.0749015,0.169356,Transit,1.11,1.52,5760,2011,2.878008726096299,2.278589690706724,Kepler
WASP-23 b,WASP-23,2.9444256,0.872226,0.037022,0.962,Transit,0.78,0.765,5150,2011,0.9797291794360803,0.36884237092170735,WASP
11 Com b,11 Com,326.03,16.1284,1.17872,N/A,RV,2.04,12.0698,4830,2008,N/A,71.03586759750078
HD 145377 b,HD 145377,103.95,5.78201,0.450064,N/A,RV,1.12,1.00052,6046,2009,N/A,1.1984312878377867,HD
Kepler-289 d,Kepler-289,66.0634,0.012,0.328137,0.244,Transit,1.08,1.5121,5590,2010,0.8260645740025514,2.000309865415936,Kepler
Kepler-194 c,Kepler-194,17.308032,0.0207641,0.13095,0.231064,Transit,N/A,1.025,6089,2014,1.6831331774039042,1.2939593870677568,Kepler
CoRoT-25 b,CoRoT-25,4.86069,0.27,0.0577982,1.08,Transit,1.09,1.19,6040,2013,0.21433580598042196,1.6886152060914446,CoRoT
Kepler-419 c,Kepler-419,675.47,7.3,1.68144,N/A,Transit Timing Variations,1.39,1.75,6430,2010,N/A,4.690390565397307,Kepler
Kepler-332 b,Kepler-332,7.626324,0.00508144,0.0758257,0.10438,Transit,N/A,0.72,4955,2014,4.468246821234539,0.2799810556512562,Kepler
omicron CrB b,omicron CrB,187.83,1.47736,0.826048,N/A,RV,2.13,10.5,4749,2012,N/A,50.243084667967395
Kepler-229 c,Kepler-229,16.068638,0.0802152,0.124621,0.438933,Transit,N/A,0.728,5120,2014,0.948558677472975,0.32631093004000716,Kepler
OGLE-TR-132 b,OGLE-TR-132,1.689868,1.18,0.0303507,1.2,Transit,1.305,1.32,6210,2004,0.6828738778536244,2.3216849260443904,OGLE
beta Gem b,beta Gem,589.64001,2.75822,1.75739,N/A,RV,2.08,8.15609,4935,1993,N/A,35.350996900667695
Pr 201 b,Pr 201,4.4264,0.540155,0.0565986,N/A,RV,1.234,1.12943,6174,2012,N/A,1.6606348881795312
WASP-52 b,WASP-52,1.7497798,0.457165,0.0271336,1.27,Transit,0.87,0.79,5000,2013,0.22318450610759527,0.34948071733380204,WASP
Kepler-337 c,Kepler-337,9.693201,0.0151834,0.0889716,0.182889,Transit,N/A,1.761,5684,2014,2.4820384689561727,2.90017368417435,Kepler
Kepler-213 b,Kepler-213,2.46236,0.0120479,0.0356868,0.144527,Transit,N/A,1.195,5696,2014,3.990861176396993,1.3468050979532924,Kepler
Kepler-386 c,Kepler-386,25.193458,0.0117926,0.168189,0.140958,Transit,N/A,0.767,5178,2014,4.210586669642691,0.37890290138908667,Kepler
47 UMa b,47 UMa,1078,2.54589,2.10149,N/A,RV,1.063,1.11869,5882.31,1996,N/A,1.342456318866816
HD 240210 b,HD 240210,501.75,7.28868,1.33364,N/A,RV,1.25,17.2701,4290,2009,N/A,90.51236064981367,HD
Kepler-304 b,Kepler-304,3.295709,0.0245625,0.0433417,0.255152,Transit,N/A,0.687,4731,2014,1.478692491991773,0.21184308136994873,Kepler
Kepler-149 d,Kepler-149,160.018032,0.0504114,0.576836,0.353288,Transit,N/A,0.953,5381,2014,1.1432582151886874,0.6822236773195233,Kepler
Kepler-77 b,Kepler-77,3.57878087,0.430957,0.0450195,0.96,Transit,0.95,0.99,5520,2013,0.48710486920379426,0.8152967641527626,Kepler
HD 109749 b,HD 109749,5.24,0.27467,0.0629198,N/A,RV,1.21,1.10733,5903,2006,N/A,1.333933819812865,HD
HD 45364 c,HD 45364,342.85,0.658513,0.897549,N/A,RV,0.82,1.02464,5434,2009,N/A,0.8201818730742789,HD
Kepler-55 d,Kepler-55,2.211099,0.011856,0.0332158,0.14185,Transit,N/A,0.619,4503,2014,4.153865220125804,0.1411490971074649,Kepler
Kepler-327 b,Kepler-327,2.549575,0.00422638,0.0365246,0.0990276,Transit,N/A,0.492,3799,2014,4.352131528126889,0.04517481662023964,Kepler
WASP-50 b,WASP-50,1.9550959,1.47244,0.0294714,1.153,Transit,0.892,0.843,5400,2011,0.9606206444229011,0.5414011913240553,WASP
HD 11506 c,HD 11506,223.6,0.36,0.774655,N/A,RV,1.24,1.33,6055,2015,N/A,2.1303398453751683,HD
HD 159243 c,HD 159243,248.4,1.9,0.804743,N/A,RV,1.125,1.12,6123,2013,N/A,1.5797272205672166,HD
Kepler-87 c,Kepler-87,191.2318,0.0201366,0.67057,0.549,Timing,1.1,1.82,5600,2013,0.12169460924268699,2.9186626636462556,Kepler
Kepler-105 c,Kepler-105,7.125939,0.0119837,0.0724716,0.143635,Transit,N/A,1.16,5873,2014,4.044010950110242,1.4343165195107324,Kepler
WASP-98 b,WASP-98,2.96264,0.83,0.0356868,1.1,Transit,0.69,0.7,5550,2013,0.6235944877515197,0.41654030534611314,WASP
Kepler-195 c,Kepler-195,34.096863,0.011604,0.205786,0.138282,Transit,N/A,0.775,5329,2014,4.388468589306211,0.43398558502001994,Kepler
GJ 3470 b,GJ 3470,3.336649,0.0440093,0.0356088,0.374365,RV,0.541,0.503,3600,2012,0.8388049300826474,0.03807456863593643,GJ
Kepler-290 c,Kepler-290,36.77031,0.0222169,0.216407,0.240878,Transit,N/A,0.743,5147,2014,1.589623524435836,0.34712294288605733,Kepler
Kepler-334 d,Kepler-334,25.09849,0.00960182,0.167766,0.125792,Transit,N/A,1.068,5828,2014,4.823882541991872,1.178988845744431,Kepler
Kepler-273 c,Kepler-273,8.014927,0.0146122,0.0783802,0.176644,Transit,N/A,0.815,5626,2014,2.6510698281706335,0.5962153421239712,Kepler
eta Cet c,eta Cet,744.5,3.28703,1.91985,N/A,N/A,1.7,14.3,4528,2014,N/A,77.01702986373336
Kepler-266 b,Kepler-266,6.61833,0.0194307,0.0689878,0.221251,Transit,N/A,1.028,5885,2014,1.7940516845288839,1.135693438314049,Kepler
HD 96127 b,HD 96127,647.3,4.00701,1.42112,N/A,RV,0.91,23.2289,4152,2012,N/A,143.67317413025432,HD
Kepler-223 b,Kepler-223,7.384108,0.0125062,0.0742116,0.150772,Transit,N/A,1.017,5829,2014,3.6489298391478187,1.0698112132718367,Kepler
HD 17156 b,HD 17156,21.21663,3.30275,0.163197,1.02,RV,1.285,1.507,6079,2007,3.1122710761570755,2.7787155836850794,HD
Kepler-137 c,Kepler-137,18.735753,0.0138423,0.138056,0.167722,Transit,N/A,0.802,5187,2014,2.933866785818428,0.41716008480905753,Kepler
Kepler-116 c,Kepler-116,13.07163,0.0174811,0.108599,0.205192,Transit,N/A,1.454,6142,2014,2.0234371263057085,2.695610131521483,Kepler
Kepler-117 b,Kepler-117,18.795952,0.194248,0.138351,0.696762,Transit,N/A,1.471,6169,2014,0.5742558331628005,2.8078470364320585,Kepler
HAT-P-44 b,HAT-P-44,4.301219,0.352,0.0507459,1.242,Transit,0.942,0.949,5295,2014,0.18373001337584913,0.6342862562236672,HAT
Kepler-381 c,Kepler-381,13.391635,0.00436179,0.110364,0.0999197,Transit,N/A,1.568,6152,2014,4.372336907728829,3.155342030011736,Kepler
HD 16760 b,HD 16760,465.1,13.2921,1.08727,N/A,RV,0.78,0.909718,5620,2009,N/A,0.7396867795508817,HD
HD 30562 b,HD 30562,1157,1.33254,2.34083,N/A,RV,1.277,1.39121,5936,2009,N/A,2.153029443653113,HD
Kepler-354 d,Kepler-354,24.209842,0.00621274,0.163783,0.110625,Transit,N/A,0.674,4648,2014,4.589079259155877,0.18996486753776837,Kepler
Kepler-332 c,Kepler-332,15.995622,0.00396389,0.124244,0.0972433,Transit,N/A,0.72,4955,2014,4.310669825965036,0.2799810556512562,Kepler
Kepler-46 b,Kepler-46,33.60134,0.314805,0.1969,0.808,Transit,0.902,0.938,5155,2012,0.5967738299270681,0.5566848134548718,Kepler
WASP-100 b,WASP-100,2.849375,2.03,0.0457351,1.69,Transit,1.57,2,6900,2013,0.420569868593512,8.123540926874117,WASP
epsilon CrB b,epsilon CrB,417.9,6.04937,1.23696,N/A,RV,1.44,29.1175,4436,2012,N/A,294.1462640120547
omicron UMa b,omicron UMa,1630,4.09607,3.94973,N/A,RV,3.09,14.1,5242,2012,N/A,134.49784017024672
Kepler-367 b,Kepler-367,37.815724,0.00730238,0.22049,0.115978,Transit,N/A,0.695,4710,2014,4.681012641479915,0.21298168382644914,Kepler
TrES-2 b,TrES-2,2.47063,1.20071,0.0355765,1.224,Transit,0.983,1.003,5850,2006,0.6547810543424396,1.0556363804175206
Kepler-235 d,Kepler-235,20.060548,0.0151834,0.144489,0.182889,Transit,N/A,0.554,4255,2014,2.4820384689561727,0.09013776921380101,Kepler
Kepler-282 c,Kepler-282,13.638723,0.00554835,0.111718,0.107057,Transit,N/A,0.904,5602,2014,4.521899151613585,0.7211046522329371,Kepler
HD 102195 b,HD 102195,4.113775,0.452799,0.0479747,N/A,RV,0.87,0.937994,5291,2006,N/A,0.6177890201494568,HD
Kepler-432 b,Kepler-432,52.501129,5.41,0.301404,1.145,Transit,1.32,4.06,4995,2015,3.6039855064089132,9.193546053516354,Kepler
Kepler-324 c,Kepler-324,51.805612,0.0296032,0.271972,0.281024,Transit,N/A,0.84,5194,2014,1.333861252029113,0.46010332507164936,Kepler
HD 75289 b,HD 75289,3.509267,0.46004,0.047858,N/A,RV,1.187,1.23372,6095.03,2000,N/A,1.8820260015856571,HD
Kepler-394 c,Kepler-394,12.130686,0.0123078,0.103323,0.148095,Transit,N/A,1.132,6402,2014,3.7893216650318187,1.9286106092280746,Kepler
Kepler-385 c,Kepler-385,15.163161,0.0275635,0.119895,0.271211,Transit,N/A,1.126,6326,2014,1.381702978718939,1.8192088072792916,Kepler
HD 185269 b,HD 185269,6.8378503,0.954212,0.0765701,N/A,RV,1.28,2.59,5980,2006,N/A,7.685874392236872,HD
WASP-7 b,WASP-7,4.954658,0.919279,0.0604573,0.915,Transit,1.2,1.236,6400,2009,1.200013930705369,2.296391105022593,WASP
WASP-41 b,WASP-41,3.052401,0.932493,0.0404959,1.2,Transit,0.95,0.9,5450,2011,0.5396399245604744,0.6402654197192479,WASP
BD -10 3166 b,BD -10 3166,3.48777,0.429903,0.0437823,N/A,RV,0.92,0.745254,5393.03,2000,N/A,0.4209485274038362,BD
HD 190360 b,HD 190360,2915.0369,1.53512,3.97285,N/A,RV,0.983,1.07528,5551.63,2003,N/A,0.9840433039858945,HD
HAT-P-13 c,HAT-P-13,446.27,14.2696,1.22574,N/A,RV,1.22,1.56,5653,2009,N/A,2.2266612797901177,HAT
Kepler-304 c,Kepler-304,5.315946,0.0162325,0.0596111,0.193594,Transit,N/A,0.687,4731,2014,2.2372368422634894,0.21184308136994873,Kepler
Kepler-303 b,Kepler-303,1.937055,0.00192504,0.0304113,0.0794005,Transit,N/A,0.485,3944,2014,3.845672325236654,0.050994122254993744,Kepler
GJ 317 b,GJ 317,692,1.26045,0.953099,N/A,RV,0.24,N/A,N/A,2007,N/A,N/A,GJ
HD 37605 b,HD 37605,55.01307,2.80174,0.283337,N/A,RV,1,0.916831,5448,2004,N/A,0.663461907080507,HD
WASP-44 b,WASP-44,2.4238039,0.889836,0.0347371,1.14,Transit,0.951,0.927,5410,2012,0.6006170390739942,0.6595345440320008,WASP
Kepler-260 c,Kepler-260,76.050178,0.0128437,0.351296,0.155232,Transit,N/A,0.862,5250,2014,3.433591496478905,0.5057556740600953,Kepler
Kepler-286 c,Kepler-286,3.468095,0.00871939,0.0448402,0.122223,Transit,N/A,0.863,5580,2014,4.775617287658937,0.6469152748049565,Kepler
CoRoT-12 b,CoRoT-12,2.828042,0.91918,0.0401409,1.44,Transit,1.078,1.116,5675,2010,0.3078331033454441,1.157393052792835,CoRoT
CoRoT-1 b,CoRoT-1,1.5089557,1.02979,0.0253191,1.49,Transit,0.95,1.11,5950,2008,0.31130930053488853,1.3835754235028197,CoRoT
HD 125612 c,HD 125612,4.15474,0.0580667,0.0522124,N/A,RV,1.1,1.0426,5897,2010,N/A,1.1777387672691462,HD
Kepler-267 b,Kepler-267,3.353728,0.0146122,0.0438489,0.176644,Transit,N/A,0.555,4258,2014,2.6510698281706335,0.09071886607444786,Kepler
Kepler-112 c,Kepler-112,28.574263,0.0185304,0.182918,0.214114,Transit,N/A,0.841,5544,2014,1.8877819540732916,0.5986512539799338,Kepler
GJ 581 b,GJ 581,5.36865,0.0499019,0.0406125,N/A,RV,0.31,0.299,3498,2005,N/A,0.01199252453808169,GJ
HD 75784 b,HD 75784,5040,5.6,6.45931,N/A,RV,1.41,3.3,4917,2015,N/A,5.703188571761769,HD
Kepler-173 b,Kepler-173,4.263742,0.00711292,0.0514597,0.115086,Transit,N/A,0.949,6031,2014,4.6664075672683225,1.0675267276912166,Kepler
HD 102117 b,HD 102117,20.8133,0.169756,0.152077,N/A,RV,1.083,1.13334,5695.18,2005,N/A,1.2107076086227189,HD
Kepler-446 c,Kepler-446,3.036179,0.00452953,0.0247723,0.101,Transit,0.22,0.24,3359,2010,4.396339773908327,0.006569790446963774,Kepler
Kepler-301 c,Kepler-301,5.419026,0.00829825,0.0603792,0.120439,Transit,N/A,0.9,5815,2014,4.749931236725079,0.8297990125189252,Kepler
HD 189733 b,HD 189733,2.21857567,1.1436,0.0309953,1.138,RV,0.806,0.756,5040,2005,0.775978326251431,0.33041119625272114,HD
HD 108863 b,HD 108863,443.4,2.76572,1.45325,N/A,RV,2.08,7.27656,4919,2011,N/A,27.774646375749363,HD
HD 10442 b,HD 10442,1043,2.1,2.33538,N/A,RV,1.56,3.39124,5034,2015,N/A,6.616966191130693,HD
Kepler-404 b,Kepler-404,11.829851,0.00674351,0.101608,0.113302,Transit,N/A,0.884,5654,2014,4.636342470967125,0.7155117419581463,Kepler
Kepler-285 c,Kepler-285,6.186676,0.00436179,0.0659546,0.0999197,Transit,N/A,0.808,5411,2014,4.372336907728829,0.5014433495606205,Kepler
Kepler-174 c,Kepler-174,44.000529,0.0115291,0.243919,0.132929,Transit,N/A,0.622,4880,2014,4.908382780974393,0.19658441113642597,Kepler
Kepler-286 b,Kepler-286,1.796302,0.00621274,0.0289196,0.110625,Transit,N/A,0.863,5580,2014,4.589079259155877,0.6469152748049565,Kepler
Kepler-206 d,Kepler-206,23.44281,0.00538981,0.160305,0.106165,Transit,N/A,1.185,5764,2014,4.504344454005545,1.3887421203627124,Kepler
Kepler-209 c,Kepler-209,41.749882,0.0286557,0.235528,0.276563,Transit,N/A,0.935,5513,2014,1.3546622228883354,0.7235427733398826,Kepler
HD 1502 b,HD 1502,431.8,2.9072,1.27206,N/A,RV,1.47,4.48335,4984,2011,N/A,11.112363551745458,HD
HD 142022 b,HD 142022,1928,4.46762,2.93163,N/A,RV,0.9,1.09856,5499,2006,N/A,0.9887157689833385,HD
GJ 3293 c,GJ 3293,123.75,0.081,0.363982,N/A,RV,0.42,0.404,3466,2015,N/A,0.021104058510181167,GJ
Kepler-134 c,Kepler-134,10.105785,0.00656354,0.0914787,0.11241,Transit,N/A,1.176,5983,2014,4.620888864328456,1.5877410502112328,Kepler
Kepler-126 b,Kepler-126,10.495711,0.0123086,0.0938169,0.135605,Transit,N/A,1.358,6239,2014,4.9360980735420235,2.50350521811513,Kepler
Kepler-329 c,Kepler-329,18.684737,0.0142208,0.137805,0.172183,Transit,N/A,0.523,4257,2014,2.7858353702212706,0.08048352642969385,Kepler
Kepler-131 b,Kepler-131,16.092,0.0526382,0.12557,0.215006,Transit,1.02,1.03,5685,2014,5.296043233845423,0.992853895323817,Kepler
WASP-72 b,WASP-72,2.216726,1.40771,0.036575,1.01,Transit,1.327,1.71,6250,2013,1.366316475026877,3.997618154344484,WASP
HD 212771 b,HD 212771,373.3,2.70016,1.16471,N/A,RV,1.51,4.00571,5091,2010,N/A,9.657404360988783,HD
Kepler-135 b,Kepler-135,6.00253,0.0133325,0.0646392,0.161477,Transit,N/A,1.275,6090,2014,3.166516870749727,2.0034502323558545,Kepler
HD 134987 b,HD 134987,258.18,1.56347,0.807929,N/A,RV,1.054,1.16572,5749.68,2000,N/A,1.3306143786559819,HD
Kepler-441 b,Kepler-441,207.2482,0.0121773,0.568939,0.146312,Transit,0.572,0.55,4340,2010,3.887884865815342,0.09615531957007895,Kepler
Kepler-149 b,Kepler-149,29.198943,0.0581875,0.185574,0.375591,Transit,N/A,0.953,5381,2014,1.0982125386063895,0.6822236773195233,Kepler
Kepler-289 c,Kepler-289,125.866438,1,0.491526,1.16335,Transit,N/A,1.162,5930,2014,0.6351423157529554,1.4959602303735897,Kepler
HD 187123 c,HD 187123,3805.6705,1.9422,4.83146,N/A,RV,1.037,1.14277,5814.99,2000,N/A,1.3378350470375944,HD
HD 101930 b,HD 101930,70.459999,0.299187,0.302019,N/A,RV,0.74,1.19859,5079,2005,N/A,0.8565311657763589,HD
Kepler-46 c,Kepler-46,57.011,0.376,0.280101,N/A,Timing,0.902,0.953491,5155,2012,N/A,0.5752238615085168,Kepler
Kepler-174 d,Kepler-174,247.35373,0.0164167,0.771174,0.195379,Transit,N/A,0.622,4880,2014,2.2011743596757927,0.19658441113642597,Kepler
Kepler-253 d,Kepler-253,18.119869,0.0299917,0.135013,0.282808,Transit,N/A,0.786,5208,2014,1.3259533425798091,0.40720960457317,Kepler
HD 131664 b,HD 131664,1951,18.3282,3.17098,N/A,RV,1.1,1.06217,5886,2009,N/A,1.2132718228576034,HD
HIP 57050 b,HIP 57050,41.397,0.297735,0.163506,N/A,RV,0.34,N/A,3190,2010,N/A,N/A,HIP
GJ 687 b,GJ 687,38.14,0.058,0.165144,N/A,RV,0.413,0.4183,3413,2014,N/A,0.021272077217453486,GJ
Kepler-9 d,Kepler-9,1.592851,0.0121773,0.0266925,0.146311,Transit,1,1.1,N/A,2010,3.8879645845946245,N/A,Kepler
Kepler-49 b,Kepler-49,7.2037945,0.0224607,0.0598092,0.242446,Transit,0.55,0.53,3974,2011,1.576087947565662,0.06277001158893333,Kepler
WASP-73 b,WASP-73,4.08722,1.88059,0.0551807,1.16,Transit,1.34,2.07,6030,2014,1.2048206026725088,5.075735212213708,WASP
WASP-67 b,WASP-67,4.61442,0.41931,0.0517914,1.4,Transit,0.87,0.87,5200,2012,0.15281055165322305,0.49583924580377975,WASP
HD 147018 c,HD 147018,1008,6.59355,1.92274,N/A,RV,0.927,1.05268,5441,2010,N/A,0.8701550916126511,HD
Kepler-32 b,Kepler-32,5.90124,0.0165128,0.0520435,0.1963,Transit,0.54,0.53,3793,2011,2.183041806282786,0.052092131540689604,Kepler
HD 92788 b,HD 92788,325.81,3.56392,0.951142,N/A,RV,1.078,0.813756,5836.08,2001,N/A,0.6882755973189133,HD
Kepler-83 c,Kepler-83,20.09,0.0181548,0.125924,0.211,Transit,0.66,0.61,4648,2012,1.9326193954365418,0.15560128030273135,Kepler
CoRoT-26 b,CoRoT-26,4.20474,0.479479,0.052477,1.26,Transit,1.09,1.79,5590,2013,0.2396956686080157,2.803124014517882,CoRoT
HAT-P-12 b,HAT-P-12,3.2130598,0.210804,0.0383737,0.959,Transit,0.73,0.701,4650,2009,0.2390150547382756,0.2058433617727163,HAT
Kepler-178 c,Kepler-178,20.552802,0.0248763,0.146843,0.256936,Transit,N/A,1.066,5676,2014,1.4666049288183653,1.0567517484363855,Kepler
Kepler-82 d,Kepler-82,2.382961,0.0130508,0.0349155,0.157909,Transit,N/A,0.945,5428,2014,3.314505279982167,0.6945635552329735,Kepler
HD 114613 b,HD 114613,3827,0.506039,5.3109,N/A,RV,1.364,1.91632,5729,2014,N/A,3.5443807726566794,HD
Kepler-130 d,Kepler-130,87.517905,0.0121773,0.385778,0.146311,Transit,N/A,1.127,5884,2014,3.8879645845946245,1.3640412588644177,Kepler
HD 154857 b,HD 154857,408.6,2.24797,1.2912,N/A,RV,1.718,1.86203,5605,2004,N/A,3.065948347038851,HD
Kepler-106 e,Kepler-106,43.8445,0.0203863,0.243344,0.228368,N/A,1,1.04,5858,2014,1.7117285575069023,1.1411774111939024,Kepler
Kepler-355 b,Kepler-355,11.03189,0.0107805,0.0969854,0.130252,Transit,N/A,1.066,6184,2014,4.878518238579832,1.4889542426193016,Kepler
Kepler-220 c,Kepler-220,9.034199,0.0117295,0.0848919,0.140066,Transit,N/A,0.666,4632,2014,4.2685812414111,0.18294126581733003,Kepler
Kepler-243 b,Kepler-243,5.715442,0.0190864,0.0625614,0.218574,Transit,N/A,0.842,5228,2014,1.8278087480899379,0.4745210876407529,Kepler
Kepler-297 b,Kepler-297,38.871826,0.0247188,0.224576,0.256044,Transit,N/A,0.915,5619,2014,1.4726034193377373,0.7477687903749302,Kepler
Kepler-220 b,Kepler-220,4.159807,0.00137963,0.05062,0.0722634,Transit,N/A,0.666,4632,2014,3.6560294574174046,0.18294126581733003,Kepler
Kepler-245 c,Kepler-245,17.460812,0.0163243,0.131719,0.194487,Transit,N/A,0.795,5100,2014,2.219039670018362,0.38309279160731113,Kepler
Kepler-25 c,Kepler-25,12.7204,0.0899033,0.113014,0.463913,Transit,1.19,1.31,6270,2011,0.9004679004650773,2.3763027640550907,Kepler
HD 163607 b,HD 163607,75.29,0.768857,0.359201,N/A,RV,1.09,1.69594,5543,2012,N/A,2.4327052916418412,HD
HATS-2 b,HATS-2,1.354133,1.34915,0.0229834,1.168,Transit,0.882,0.898,5227,2013,0.8467085398640055,0.5393264158458362,HAT
HD 19994 b,HD 19994,466.2,1.32681,1.30567,N/A,RV,1.365,1.40403,6188.02,2004,N/A,2.5896950596425796,HD
WASP-29 b,WASP-29,3.922727,0.242991,0.0456587,0.792,Transit,0.825,0.808,4800,2010,0.4891216362790075,0.310510785301718,WASP
OGLE-TR-182 b,OGLE-TR-182,3.9791,1.0245,0.0513517,1.13,Transit,1.14,1.14,5924,2008,0.7100335382384345,1.4340322575957856,OGLE
HD 85512 b,HD 85512,58.43,0.0113953,0.260405,N/A,RV,0.69,0.881928,4715,2011,N/A,0.3444150089949951,HD
HD 106252 b,HD 106252,1531,6.95913,2.61147,N/A,RV,1.007,1.12257,5869.88,2002,N/A,1.3403949215450304,HD
Kepler-222 d,Kepler-222,28.081912,0.0422294,0.180811,0.3292,Transit,N/A,0.869,5433,2014,1.1836891370961373,0.589504862319122,Kepler
Kepler-394 b,Kepler-394,8.005013,0.0119197,0.0783155,0.142742,Transit,N/A,1.132,6402,2014,4.098379997492817,1.9286106092280746,Kepler
18 Del b,18 Del,993.3,10.298,2.58655,N/A,RV,2.33,9,5076,2008,N/A,48.17930058663333
Kepler-218 b,Kepler-218,3.619337,0.0112762,0.0461345,0.132037,Transit,N/A,1.063,5502,2014,4.8986685573169035,0.9277648015312481,Kepler
Kepler-54 c,Kepler-54,12.0717249,0.00602351,0.0822829,0.109635,Transit,0.51,0.5,3705,2012,4.570926138128133,0.042206746552678455,Kepler
Kepler-33 b,Kepler-33,5.66793,0.0128331,0.0677431,0.155094,Transit,1.291,1.82,5904,2011,3.4399237685393733,3.6059291533076188,Kepler
Kepler-391 b,Kepler-391,7.416755,0.0305853,0.0744302,0.285485,Transit,N/A,3.569,4940,2014,1.3145136256359489,6.796571814565509,Kepler
Kepler-55 e,Kepler-55,4.617534,0.011604,0.0542683,0.138282,Transit,N/A,0.619,4503,2014,4.388468589306211,0.1411490971074649,Kepler
Kepler-34 b,Kepler-34,288.822,0.220004,0.86856,0.764,Transit,1.0479,1.1618,N/A,2012,0.4933472730242897,N/A,Kepler
